Level,Engagement Score,Engagement Time (s),Predicted Time (s),Future Performance
Turning,60.62953830691703,40.282564663155725,56.83876011309839,Needs Improvement
Starting Vehicle,33.789368903140904,54.77998939337903,64.40085171920914,Needs Improvement
Starting Vehicle,71.29709383324108,49.980278842960345,59.394246334110946,Good
Starting Vehicle,79.60324953854901,37.44721226837996,62.77542733240579,Good
Stopping Vehicle,57.153874804309694,69.90605074095929,99.9529728594986,Needs Improvement
Starting Vehicle,48.901107409163544,46.03876742178027,63.13842908615324,Needs Improvement
Starting Vehicle,61.55547666582045,35.08438964800921,50.59314839014548,Good
Stopping Vehicle,64.2189915154356,98.33098488171419,140.2467727477799,Excellent
Turning,36.22060808902246,74.05588588161997,103.32312638625012,Needs Improvement
Starting Vehicle,43.927409541170384,35.03123998457376,52.32119585713781,Needs Improvement
Turning,59.245925895039576,65.23313881532805,92.4226241249537,Needs Improvement
Navigating Turns,57.6066109960602,112.62598564215827,138.16820278761386,Needs Improvement
Turning,59.15578343316041,69.75346928557761,89.4116900447629,Needs Improvement
Stopping Vehicle,53.38445981353133,76.38342695625157,96.09498971589584,Needs Improvement
Navigating Turns,83.29957819786772,88.95930354868027,112.41825264403548,Excellent
Starting Vehicle,49.76679542557071,38.54306591539618,63.51681260002162,Needs Improvement
Stopping Vehicle,40.605501731046274,57.72379884787351,76.49160132348109,Needs Improvement
Stopping Vehicle,64.94960677306784,57.809575401777266,82.46671047765312,Needs Improvement
Turning,88.39189210294495,58.39294008019673,73.86862710325865,Excellent
Stopping Vehicle,28.17511930227601,98.76696186817681,137.07386575701668,Needs Improvement
Turning,43.311349390048186,49.82005444091426,62.87587703913659,Needs Improvement
Starting Vehicle,40.27857306692429,41.367317715202255,55.65871623663598,Needs Improvement
Navigating Turns,87.52822405783421,78.01647277848744,110.26995822383033,Excellent
Starting Vehicle,86.76844522758947,47.85434047852041,62.4154098743867,Excellent
Stopping Vehicle,57.035972091288286,64.44372320138744,92.52665257003848,Needs Improvement
Turning,65.17156112682244,57.266423610898585,87.96544217476873,Needs Improvement
Turning,94.34753993821106,73.54785965677193,105.51768265434197,Good
Turning,38.80784498349927,68.9752662586664,89.52252624893148,Needs Improvement
Starting Vehicle,49.222356728455864,53.73248608778222,79.2647839576533,Needs Improvement
Starting Vehicle,77.843558448186,57.26276518304404,84.53303764926846,Good
Stopping Vehicle,62.635264931887704,76.06827158319496,109.72463168617767,Needs Improvement
Starting Vehicle,38.66806735212604,34.823894990243964,56.51059101589875,Needs Improvement
Starting Vehicle,81.09222430755953,34.094373862782554,59.586310055945354,Excellent
Stopping Vehicle,30.902191016774637,56.43229046832283,79.47772878354992,Needs Improvement
Turning,32.81645888565654,65.02380775710738,97.41289061774023,Needs Improvement
Stopping Vehicle,86.37815936840494,75.93915636099935,113.8767668485321,Excellent
Turning,70.65228852014816,64.98023383002035,92.25898529697955,Good
Navigating Turns,48.759495729957514,84.33087251875483,116.1040297064438,Needs Improvement
Stopping Vehicle,70.80533376330759,90.38821313101924,124.40760439620097,Good
Starting Vehicle,67.58231947537782,40.88388675996686,62.11153461682634,Needs Improvement
Starting Vehicle,46.20046482628351,37.326490731931806,48.63944068036061,Needs Improvement
Turning,77.34220066907227,59.54189119687823,92.98611137938894,Good
Starting Vehicle,66.3693046297567,50.04350929496555,63.150020115602956,Needs Improvement
Starting Vehicle,72.64369136787148,57.98557769437693,73.04187902425319,Good
Starting Vehicle,52.77085542510254,39.15779118287745,55.1263325267489,Needs Improvement
Starting Vehicle,54.95637813770882,59.95019852670353,86.35727919668489,Needs Improvement
Starting Vehicle,69.61664436752872,48.09753976912886,64.5333948882421,Needs Improvement
Starting Vehicle,36.2762998579986,58.0452139572658,72.4467798034704,Needs Improvement
Navigating Turns,82.88260690606526,103.52759376227557,147.40843397951883,Excellent
Turning,44.96502067761893,60.06858574406664,80.69190833845384,Needs Improvement
Starting Vehicle,71.04070636274996,38.36576037913465,55.72705986205815,Needs Improvement
Turning,86.57849806390979,45.93670674130388,62.86405811935079,Excellent
Stopping Vehicle,49.90690346683843,80.91950287602533,122.20842087005664,Needs Improvement
Turning,86.5391748808106,77.267213489107,106.12345576003374,Excellent
Starting Vehicle,91.47126172436441,53.450779959975385,77.38586368888836,Excellent
Starting Vehicle,36.63563462009147,63.37053069725234,77.73033034218749,Needs Improvement
Starting Vehicle,83.77548432861487,23.55504814368279,36.45198605598757,Excellent
Navigating Turns,38.13415712090638,88.91951865488281,115.25909842480655,Needs Improvement
Navigating Turns,40.69626284283813,75.98677194018595,105.82736389684409,Needs Improvement
Starting Vehicle,90.07715914256097,54.80728023551679,80.31252883861765,Excellent
Turning,48.651199648721565,62.38027186633061,96.50238419982607,Needs Improvement
Turning,69.63156401507483,42.5979389159031,72.04670423568264,Needs Improvement
Navigating Turns,27.565861347346996,84.9861307132679,116.22832657900297,Needs Improvement
Starting Vehicle,42.62371780821023,33.01152023340945,45.96239867307617,Needs Improvement
Turning,70.19259959753165,41.12951069088126,70.63507219130949,Good
Navigating Turns,48.02605232227154,95.98721383726097,119.78876929573234,Needs Improvement
Turning,59.20770326473458,54.88354234078504,87.61288810591974,Needs Improvement
Turning,50.064433094332706,47.98797759028382,78.25133384632421,Needs Improvement
Starting Vehicle,41.73832981111281,57.58830124274615,69.05922195763142,Needs Improvement
Starting Vehicle,42.06132634501278,51.0425450946403,77.68625597927115,Needs Improvement
Turning,65.0379225848873,61.02646274211933,88.50314940219556,Needs Improvement
Stopping Vehicle,68.48098347178015,71.41441786511402,112.22659611372484,Needs Improvement
Turning,91.86714249756174,74.23210616277095,106.16267311354541,Excellent
Navigating Turns,41.80087117376582,91.68140548613054,133.65827944843218,Needs Improvement
Starting Vehicle,53.68771870632585,40.892213890008634,68.09118490884998,Needs Improvement
Turning,42.71576911987364,58.41506140671262,74.34291293490469,Needs Improvement
Stopping Vehicle,51.710871514240466,75.54048996541142,110.34715282602005,Needs Improvement
Stopping Vehicle,59.67228291641679,74.8670326897923,96.83150266263453,Needs Improvement
Navigating Turns,45.2015106640232,93.44443975965996,135.69926595201002,Needs Improvement
Starting Vehicle,41.866086693482394,32.2638724583054,47.459165660477694,Needs Improvement
Turning,83.00487931102816,77.2393475647907,106.18392805988478,Excellent
Turning,32.64224713965794,52.74115669015333,86.2317553292727,Needs Improvement
Turning,62.67908771373396,40.72423206235423,66.72075424956515,Needs Improvement
Turning,56.70803745527568,75.49640484082285,98.56082936613188,Needs Improvement
Turning,43.144020932084324,62.104752834943696,90.0998533438133,Needs Improvement
Starting Vehicle,37.95151940228508,55.02917618052488,70.83080898237074,Needs Improvement
Starting Vehicle,57.72068309317153,47.79049917133234,61.348292685494954,Needs Improvement
Turning,28.617961398767097,43.61514585185013,55.428811452665975,Needs Improvement
Stopping Vehicle,45.53037738978474,95.12006910701429,123.72545297889812,Needs Improvement
Starting Vehicle,67.33873255686882,44.04859092400234,64.97320843084601,Needs Improvement
Turning,29.8326672261877,68.84224515291417,92.72693849331313,Needs Improvement
Turning,50.052265249427734,57.20437773832469,81.73742943293577,Needs Improvement
Turning,65.88485947247084,69.84003351318046,92.77690787787662,Needs Improvement
Turning,86.32865093377248,68.67613950571713,86.61622469922334,Good
Navigating Turns,81.18240834211836,80.9856346719522,124.71654240541145,Excellent
Starting Vehicle,35.9320758284949,32.27227744030984,60.62100446009981,Needs Improvement
Stopping Vehicle,72.95633547249773,90.99603417135148,123.11966584217848,Good
Starting Vehicle,29.566147749781674,47.4056113362527,74.42582571589786,Needs Improvement
Turning,72.72898085706339,49.17129632089481,78.2286951170617,Good
Starting Vehicle,76.91057846446536,46.00623154758327,66.21317751130002,Good
Stopping Vehicle,29.455906100814623,69.69028099339688,103.98433766718179,Needs Improvement
Starting Vehicle,56.8838750816923,30.752470403221093,54.59368510806623,Needs Improvement
Turning,92.70680621188167,55.837664442885185,84.35738858260792,Excellent
Stopping Vehicle,76.05773008645507,78.08747015468279,104.67930078103184,Good
Starting Vehicle,89.70254525013935,53.020868928212494,64.02056288343483,Excellent
Navigating Turns,56.244765573025944,102.41392750487267,149.98209691278151,Excellent
Starting Vehicle,57.26078936687654,46.752104166027216,65.32546797091088,Needs Improvement
Navigating Turns,81.06830969222781,64.51527409720491,114.36688073772605,Excellent
Stopping Vehicle,59.40861207311879,55.09570345282298,77.58617034833127,Needs Improvement
Stopping Vehicle,58.37617796977473,55.26342368432611,77.49897055693172,Needs Improvement
Turning,74.58450148042634,50.243405844907805,78.64589287507378,Good
Starting Vehicle,79.32665314756564,51.16463185905108,66.60180115512921,Good
Stopping Vehicle,68.24678121332248,78.48570502514994,104.04295794408009,Needs Improvement
Turning,61.04634220229622,55.70416818833354,76.50233211110336,Needs Improvement
Stopping Vehicle,66.90091405922713,90.59285037365404,129.3511014702787,Needs Improvement
Turning,63.67304829974983,60.79514706917852,95.84361574458411,Needs Improvement
Turning,82.81394518803661,65.82871784802988,77.2003233002571,Excellent
Starting Vehicle,26.732976322993633,44.01539311261982,67.9261545451366,Needs Improvement
Starting Vehicle,92.24237004688959,39.85026756992723,52.53501840514841,Excellent
Turning,85.91021161634393,48.06417505589438,70.71745664692979,Excellent
Stopping Vehicle,64.031557620688,90.09847016046103,112.58385333205437,Needs Improvement
Turning,68.60624479057103,53.05290438886875,77.76220398385611,Needs Improvement
Turning,61.83539236112904,54.404730079295625,72.62017138568422,Needs Improvement
Turning,32.52587411221326,66.41732224854825,86.11493530864131,Needs Improvement
Stopping Vehicle,60.24133916898654,65.37324557735366,102.94644664811638,Needs Improvement
Turning,60.46842083417242,70.28725866968918,101.06726144636394,Needs Improvement
Starting Vehicle,80.59356866888615,37.29560150600316,62.55387112532623,Excellent
Starting Vehicle,88.70948152566697,34.599526611764325,45.57542680984654,Excellent
Starting Vehicle,36.54941984653717,35.79713445054033,58.455163187875065,Needs Improvement
Turning,31.072092063704506,76.53811845920711,93.92594131574079,Needs Improvement
Stopping Vehicle,74.53343416632,56.69188117841116,91.11007416338559,Good
Starting Vehicle,60.909859256983374,31.391047559872955,54.25138748091385,Needs Improvement
Starting Vehicle,62.64652127034512,36.01908008577039,57.576840229233554,Needs Improvement
Stopping Vehicle,65.87506714945529,79.23896580147144,108.00558452020886,Needs Improvement
Starting Vehicle,81.9099517396987,47.99977212402644,63.66228603524456,Excellent
Turning,69.73819530144385,51.840395154982936,72.30431248786442,Needs Improvement
Navigating Turns,73.63283555445311,63.047596661257984,108.92795149011722,Good
Starting Vehicle,94.48353507709687,45.790118525664404,68.64305558349693,Excellent
Starting Vehicle,70.29629463881558,49.851469886322775,76.291397133529,Good
Turning,67.18265269368021,43.07252357055978,73.60059285955764,Needs Improvement
Starting Vehicle,89.35525116857315,48.95202217583912,66.1504522621172,Excellent
Starting Vehicle,75.32962183457305,33.828115291799335,64.69808147305089,Good
Turning,61.56986471073546,69.11075456078478,94.29570749506756,Needs Improvement
Navigating Turns,65.10246314446005,74.52114863795059,108.24931185601815,Needs Improvement
Turning,73.4202780226311,47.405369410518055,75.83936108086857,Good
Stopping Vehicle,56.234429547050794,83.30423130322968,109.76883054802707,Needs Improvement
Starting Vehicle,92.81716529446595,40.8127218565413,54.18725869550256,Excellent
Stopping Vehicle,34.87270198813062,85.5362066361138,121.32901557728238,Needs Improvement
Starting Vehicle,59.70639555857707,61.066341862515785,91.95848844698388,Needs Improvement
Starting Vehicle,42.97110956786865,39.93248542590027,63.726642674620564,Needs Improvement
Starting Vehicle,50.112981939655675,33.398811781496555,60.73962621328714,Needs Improvement
Turning,36.156737310057096,59.58125742476464,84.51939479852598,Needs Improvement
Turning,57.477457591063455,42.829530497738844,78.93831008534316,Needs Improvement
Starting Vehicle,42.374858432896715,46.880384182867004,69.66236519609939,Needs Improvement
Starting Vehicle,61.451898127944716,32.98179474570323,51.65653897510021,Needs Improvement
Turning,75.98398934595647,48.131515505255095,72.76122497485022,Good
Navigating Turns,55.05415751788976,102.9006468485956,141.70501503365688,Needs Improvement
Turning,27.01897783470238,73.56619922305508,90.17536664529823,Needs Improvement
Starting Vehicle,46.92944910583517,37.971029949264675,57.683981102383896,Needs Improvement
Stopping Vehicle,45.340174143739326,85.75854087241031,107.81886916732687,Needs Improvement
Stopping Vehicle,70.30309198689419,63.841318582671775,85.3103718806961,Good
Stopping Vehicle,52.14306057130316,57.29181215631218,91.75555112316206,Good
Turning,45.4861064997108,72.34315343514028,90.09000756886306,Needs Improvement
Starting Vehicle,66.63790868772409,36.846680105188554,53.968028442873184,Needs Improvement
Turning,63.896734961501394,63.09799632762121,85.79924091891584,Needs Improvement
Turning,49.667309078129485,61.76521910933644,99.51966381294342,Needs Improvement
Turning,45.987364382134885,65.69319372035511,96.52980863094535,Needs Improvement
Stopping Vehicle,31.098483921337316,72.93888274053397,96.68677344272268,Needs Improvement
Starting Vehicle,36.47538018633586,44.9513816490649,80.67445417043247,Needs Improvement
Stopping Vehicle,56.06627815687751,81.00572190340863,106.65617888184867,Good
Navigating Turns,30.98130507684893,99.55712592690939,147.3594274128754,Needs Improvement
